,danceability,instrumentalness,energy,acousticness,explicit,speechiness,valence,popularity_artist,pop_three
1845,0.602,0.0,0.312,0.799,0,0.0299,0.183,0,1
1846,0.49,0.00023700000000000001,0.524,0.0184,0,0.0267,0.28600000000000003,0,1
1847,0.314,0.049,0.9229999999999999,0.000679,0,0.0499,0.516,0,1
1848,0.63,0.00172,0.7390000000000001,0.17300000000000001,0,0.0267,0.8,0,1
1849,0.193,5.91e-05,0.6509999999999999,0.8140000000000001,0,0.0355,0.239,0,1
1850,0.35200000000000004,2.0600000000000006e-05,0.9159999999999999,0.00266,0,0.114,0.637,0,1
1851,0.654,0.0194,0.772,0.0008730000000000001,0,0.0599,0.965,0,1
1852,0.607,5.67e-05,0.574,0.28,0,0.0262,0.361,0,1
1853,0.37799999999999995,0.00107,0.87,0.0503,0,0.0599,0.626,0,1
1854,0.45,2.06e-06,0.45899999999999996,0.271,0,0.0268,0.203,0,1
1855,0.47700000000000004,0.000167,0.909,5.400000000000001e-05,0,0.0358,0.53,0,1
1856,0.47700000000000004,0.0,0.6579999999999999,0.0113,0,0.0274,0.701,0,1
1857,0.588,0.00313,0.408,0.917,0,0.046,0.424,0,1
1858,0.606,0.00112,0.802,0.00675,0,0.0332,0.262,0,1
1859,0.466,0.0,0.515,0.171,0,0.0288,0.65,0,1
1860,0.41100000000000003,0.00131,0.925,0.0185,0,0.0602,0.863,0,1
1861,0.535,5.63e-06,0.682,0.0654,0,0.0388,0.768,0,1
1862,0.485,0.845,0.98,3.22e-06,0,0.0408,0.146,0,1
1863,0.313,0.763,0.5720000000000001,0.20199999999999999,0,0.0337,0.38799999999999996,0,1
1864,0.47700000000000004,0.0,0.8290000000000001,0.35200000000000004,0,0.0851,0.92,0,1
1865,0.491,0.0,0.8009999999999999,0.27,0,0.0361,0.971,46,1
1866,0.42,0.00249,0.9229999999999999,2.55e-05,1,0.0526,0.225,0,1
1867,0.7509999999999999,0.855,0.598,0.0010199999999999999,0,0.0504,0.28600000000000003,0,1
1868,0.271,3.16e-06,0.268,0.903,0,0.0297,0.301,26,1
1869,0.157,0.836,0.285,1.47e-06,0,0.0455,0.0308,0,1
1870,0.46299999999999997,0.000908,0.147,0.892,0,0.036000000000000004,0.198,0,1
1871,0.193,5.91e-05,0.6509999999999999,0.8140000000000001,0,0.0355,0.239,0,1
1872,0.491,0.0,0.637,0.213,0,0.139,0.501,26,1
1873,0.608,0.0,0.261,0.937,0,0.0756,0.703,0,1
1874,0.44,0.0221,0.6609999999999999,0.106,0,0.0569,0.4970000000000001,0,1
1875,0.377,1.22e-06,0.368,0.0404,0,0.031,0.109,0,1
1876,0.684,2.43e-06,0.731,0.00151,0,0.0299,0.6779999999999999,0,1
1877,0.866,0.8740000000000001,0.502,0.0868,0,0.222,0.151,0,1
1878,0.777,0.46399999999999997,0.765,0.007759999999999999,0,0.15,0.847,0,1
1879,0.629,0.862,0.728,0.10099999999999999,0,0.0241,0.363,0,1
1880,0.812,0.0,0.68,0.5589999999999999,1,0.273,0.7390000000000001,0,1
1881,0.894,0.287,0.515,0.0354,0,0.0674,0.502,0,1
1882,0.446,0.00829,0.365,0.0911,0,0.0321,0.753,0,1
1883,0.654,0.856,0.956,0.0294,0,0.0621,0.67,0,1
1884,0.38,0.00023700000000000001,0.248,0.732,0,0.0411,0.265,0,1
1885,0.518,0.34600000000000003,0.894,0.0162,0,0.0994,0.0793,0,1
1886,0.633,0.0,0.584,0.0264,1,0.0601,0.24,0,1
1887,0.4370000000000001,0.41,0.467,0.0075,0,0.026000000000000002,0.32899999999999996,0,1
1888,0.613,0.915,0.419,0.19899999999999998,0,0.0313,0.408,0,1
1889,0.85,0.0,0.789,0.115,1,0.242,0.772,0,1
1890,0.5770000000000001,0.0,0.38,0.33,0,0.0541,0.139,0,1
1891,0.542,0.0,0.89,0.0756,0,0.0391,0.0994,0,1
1892,0.542,0.0,0.89,0.0756,0,0.0391,0.0994,0,1
1893,0.7290000000000001,0.807,0.9329999999999999,0.805,0,0.092,0.871,1,1
1894,0.542,0.0,0.89,0.0756,0,0.0391,0.0994,0,1
1895,0.867,0.0033,0.508,0.11800000000000001,0,0.142,0.133,0,1
1896,0.715,0.95,0.7040000000000001,3.34e-05,0,0.0285,0.262,0,1
1897,0.701,0.0087,0.799,0.336,0,0.0499,0.735,4,1
1898,0.396,0.00146,0.7929999999999999,0.000978,0,0.0476,0.102,4,1
1899,0.799,0.0,0.34299999999999997,0.19699999999999998,0,0.363,0.7390000000000001,4,1
1900,0.516,0.0,0.722,0.0359,0,0.08800000000000001,0.3720000000000001,4,1
1901,0.773,0.00021,0.627,0.00155,0,0.102,0.7609999999999999,4,1
1902,0.67,0.00359,0.762,0.0505,0,0.0687,0.525,4,1
1903,0.397,0.93,0.7929999999999999,0.00016,0,0.0357,0.258,5,1
1904,0.6679999999999999,0.0025399999999999997,0.584,0.7879999999999999,0,0.027000000000000003,0.55,0,1
1905,0.603,0.525,0.748,0.0543,0,0.0309,0.45299999999999996,0,1
1906,0.867,0.0033,0.508,0.11800000000000001,0,0.142,0.133,0,1
1907,0.55,0.0043100000000000005,0.7490000000000001,0.4,0,0.126,0.223,0,1
1908,0.67,1.92e-05,0.664,0.429,0,0.03,0.519,10,1
1909,0.6829999999999999,0.0,0.33399999999999996,0.374,1,0.252,0.424,6,1
1910,0.648,0.000455,0.825,0.039,0,0.0479,0.861,10,1
1911,0.648,0.0,0.903,0.0235,0,0.0475,0.701,10,1
1912,0.64,0.0,0.7979999999999999,0.0524,0,0.0377,0.8109999999999999,10,1
1913,0.515,0.0,0.872,0.0559,0,0.0546,0.555,10,1
1914,0.575,0.000379,0.35100000000000003,0.128,0,0.0271,0.177,10,1
1915,0.606,0.0,0.778,0.0039,0,0.0277,0.38299999999999995,10,1
1916,0.579,8.809999999999999e-05,0.828,0.000153,0,0.042,0.47200000000000003,10,1
1917,0.507,0.0188,0.7559999999999999,3.69e-05,0,0.0321,0.263,10,1
1918,0.44799999999999995,0.000297,0.802,0.000429,0,0.0358,0.324,10,1
1919,0.51,1.51e-05,0.8059999999999999,0.00278,0,0.0364,0.363,10,1
1920,0.598,0.526,0.88,0.000354,0,0.0626,0.254,11,1
1921,0.511,0.3670000000000001,0.9420000000000001,0.00237,0,0.0612,0.115,10,1
1922,0.7170000000000001,1.92e-06,0.7659999999999999,0.0221,0,0.052000000000000005,0.682,6,1
1923,0.451,0.0,0.8190000000000001,0.285,0,0.0534,0.442,18,2
1924,0.496,0.835,0.545,0.172,0,0.038,0.9,1,1
1925,0.3,0.0107,0.486,0.23800000000000002,0,0.0397,0.479,0,1
1926,0.41,0.016,0.997,0.000173,0,0.0816,0.174,4,1
1927,0.607,0.0,0.474,0.735,0,0.0427,0.4970000000000001,15,1
1928,0.674,8.900000000000001e-06,0.321,0.9440000000000001,0,0.0311,0.11900000000000001,15,1
1929,0.6609999999999999,1.1e-06,0.669,0.141,0,0.0911,0.523,15,1
1930,0.754,1.65e-06,0.6809999999999999,0.166,0,0.0858,0.73,15,1
1931,0.44,0.9059999999999999,0.9620000000000001,3.59e-05,0,0.0725,0.0472,6,1
1932,0.4370000000000001,0.5720000000000001,0.932,3.17e-05,0,0.0587,0.0843,11,1
1933,0.4370000000000001,0.892,0.996,0.000368,0,0.0583,0.557,44,1
1934,0.514,0.00481,0.899,0.00106,0,0.0664,0.759,11,1
1935,0.385,2.51e-06,0.941,0.000433,0,0.19899999999999998,0.36200000000000004,12,1
1936,0.632,0.614,0.795,6.27e-05,0,0.0581,0.203,12,1
1937,0.57,0.8740000000000001,0.922,0.023,0,0.0444,0.621,8,1
1938,0.7070000000000001,0.0149,0.9009999999999999,0.0302,0,0.0566,0.72,4,1
1939,0.428,0.9309999999999999,0.995,0.00023700000000000001,0,0.0685,0.424,16,1
1940,0.669,8.1e-06,0.885,0.000133,1,0.317,0.7090000000000001,6,1
1941,0.424,0.968,0.9520000000000001,0.0011,0,0.0395,0.326,10,1
1942,0.638,0.00224,0.956,0.00011899999999999999,0,0.278,0.565,9,1
1943,0.513,0.71,0.988,0.00118,0,0.0422,0.425,10,1
1944,0.598,0.805,0.9620000000000001,1.6e-05,0,0.0687,0.44,2,1
1945,0.42100000000000004,0.9940000000000001,0.961,0.0136,0,0.0978,0.183,11,1
1946,0.551,0.087,0.973,6.1e-05,0,0.0596,0.43,16,1
1947,0.483,1.4599999999999999e-05,0.935,0.00038500000000000003,0,0.239,0.415,7,1
1948,0.5670000000000001,0.0,0.804,0.136,0,0.423,0.682,10,1
1949,0.32299999999999995,0.95,0.988,5.19e-05,0,0.0525,0.8190000000000001,11,1
1950,0.485,0.805,0.946,0.000634,0,0.0657,0.0479,4,1
1951,0.606,0.82,0.93,7.24e-06,0,0.0447,0.256,10,1
1952,0.478,0.9009999999999999,0.955,0.307,0,0.10800000000000001,0.5820000000000001,7,1
1953,0.578,0.0,0.748,0.00426,1,0.225,0.59,6,1
1954,0.5329999999999999,0.0394,0.99,5.44e-05,0,0.136,0.114,10,1
1955,0.813,0.0,0.557,0.0547,1,0.133,0.764,59,3
1956,0.306,0.802,0.0832,0.966,0,0.0396,0.257,15,2
1957,0.8440000000000001,0.0,0.72,0.16899999999999998,1,0.3,0.631,74,3
1958,0.4920000000000001,0.00108,0.51,0.0121,0,0.0348,0.14,11,2
1959,0.763,1.83e-05,0.597,0.158,1,0.0416,0.19399999999999998,54,3
1960,0.691,0.12300000000000001,0.763,0.00109,0,0.0356,0.12300000000000001,26,2
1961,0.657,0.0,0.604,0.0213,1,0.0374,0.122,69,3
1962,0.845,0.000917,0.677,0.26899999999999996,0,0.136,0.68,86,3
1963,0.747,0.0,0.632,0.0648,0,0.28800000000000003,0.753,14,2
1964,0.725,0.000685,0.7559999999999999,0.36200000000000004,0,0.0572,0.828,92,3
1965,0.705,0.0,0.7070000000000001,0.629,0,0.365,0.6759999999999999,15,1
1966,0.768,0.000956,0.33899999999999997,0.608,0,0.777,0.568,76,3
1967,0.746,1.38e-06,0.486,0.222,0,0.0344,0.41700000000000004,16,2
1968,0.8909999999999999,0.0,0.628,0.000674,1,0.105,0.04,69,3
1969,0.669,0.0,0.6609999999999999,0.0822,0,0.35,0.83,14,2
1970,0.589,0.0277,0.727,0.239,1,0.0866,0.52,60,3
1971,0.833,0.833,0.804,0.0297,0,0.0511,0.7390000000000001,3,1
1972,0.652,0.0,0.6709999999999999,0.0222,1,0.0756,0.27399999999999997,74,3
1973,0.748,0.81,0.787,0.00419,0,0.067,0.11199999999999999,22,2
1974,0.6579999999999999,0.0,0.733,0.006679999999999999,0,0.0586,0.46399999999999997,75,3
1975,0.43,0.0,0.9570000000000001,0.017,0,0.31,0.35600000000000004,14,2
1976,0.7240000000000001,0.00116,0.594,0.39299999999999996,1,0.102,0.413,70,3
1977,0.742,0.0,0.5529999999999999,0.389,1,0.419,0.508,61,3
1978,0.629,0.8340000000000001,0.919,0.00313,0,0.0415,0.17600000000000002,21,2
1979,0.636,0.00123,0.647,0.247,1,0.0381,0.41600000000000004,60,3
1980,0.805,0.0201,0.41700000000000004,0.508,0,0.0462,0.5479999999999999,16,1
1981,0.45399999999999996,0.000271,0.9129999999999999,0.408,0,0.107,0.521,42,3
1982,0.516,0.8420000000000001,0.995,0.0009390000000000001,0,0.0561,0.34,6,2
1983,0.9129999999999999,0.0,0.625,0.0168,1,0.33399999999999996,0.298,68,3
1984,0.7090000000000001,0.0,0.679,0.0115,1,0.34600000000000003,0.754,75,3
1985,0.726,0.667,0.909,0.5479999999999999,0,0.0483,0.711,11,2
1986,0.593,0.0,0.377,0.6,1,0.0253,0.502,61,3
1987,0.38299999999999995,0.9470000000000001,0.0533,0.93,0,0.0354,0.0385,16,1
1988,0.9009999999999999,0.0,0.6729999999999999,0.0761,1,0.314,0.561,74,3
1989,0.752,0.8440000000000001,0.7709999999999999,0.0114,0,0.0505,0.195,10,2
1990,0.764,0.0,0.526,0.0484,0,0.212,0.588,70,3
1991,0.35200000000000004,1.98e-05,0.736,0.0193,0,0.13,0.102,14,2
1992,0.956,0.0,0.502,0.0593,1,0.213,0.795,77,3
1993,0.674,0.0136,0.773,0.00246,0,0.0725,0.7040000000000001,19,1
1994,0.852,0.0,0.745,0.0313,1,0.171,0.897,61,3
1995,0.512,0.00010800000000000001,0.6970000000000001,0.282,0,0.0427,0.29600000000000004,11,2
1996,0.787,2.2899999999999998e-05,0.728,0.18899999999999997,0,0.389,0.545,72,3
1997,0.693,0.0,0.434,0.204,1,0.385,0.542,69,3
1998,0.503,0.00146,0.8759999999999999,0.00716,0,0.044000000000000004,0.435,11,2
1999,0.738,0.0,0.85,0.105,0,0.0642,0.865,67,3
2000,0.424,0.0597,0.955,8.27e-05,0,0.0928,0.45299999999999996,17,2
2001,0.657,0.0,0.88,0.121,0,0.102,0.769,72,3
2002,0.768,0.0,0.732,0.0234,1,0.17300000000000001,0.35700000000000004,0,1
2003,0.823,4.28e-06,0.821,0.31,0,0.166,0.7909999999999999,36,3
2004,0.39,0.00133,0.932,0.0123,0,0.0993,0.369,14,2
2005,0.644,0.0,0.883,0.0119,1,0.473,0.522,75,3
2006,0.273,0.00433,0.995,0.00107,0,0.136,0.317,32,2
2007,0.653,0.0,0.667,0.154,0,0.0423,0.556,70,3
2008,0.46799999999999997,0.0144,0.856,9.56e-06,0,0.099,0.0465,11,2
2009,0.795,0.0,0.574,0.067,1,0.48700000000000004,0.537,63,3
2010,0.41,0.9390000000000001,0.985,2.13e-06,0,0.0593,0.5329999999999999,11,2
2011,0.31,0.0,0.722,0.287,1,0.0813,0.349,75,3
2012,0.531,0.0040100000000000005,0.9179999999999999,0.00011100000000000001,0,0.127,0.48200000000000004,11,2
2013,0.6459999999999999,5.87e-06,0.598,0.73,0,0.0425,0.606,53,3
2014,0.5479999999999999,0.047,0.893,1.6800000000000002e-05,0,0.161,0.0933,14,2
2015,0.731,0.0,0.845,0.0132,0,0.132,0.484,70,3
2016,0.46399999999999997,0.726,0.934,5.9999999999999995e-05,0,0.0433,0.11199999999999999,8,2
2017,0.787,0.0,0.669,0.00782,0,0.0428,0.57,70,3
2018,0.55,0.858,0.7090000000000001,0.0232,0,0.0415,0.145,24,2
2019,0.929,0.0,0.667,0.0185,1,0.353,0.27399999999999997,68,3
2020,0.41700000000000004,0.418,0.922,2.0600000000000006e-05,0,0.0457,0.105,16,2
2021,0.823,0.0,0.552,0.0174,1,0.324,0.418,71,3
2022,0.69,0.7959999999999999,0.943,0.0253,0,0.0527,0.8170000000000001,10,2
2023,0.599,2.660000000000001e-05,0.449,0.161,0,0.0529,0.14300000000000002,73,3
2024,0.39299999999999996,5.92e-06,0.706,1.32e-05,0,0.0488,0.155,23,2
2025,0.6459999999999999,0.0,0.696,0.113,0,0.065,0.18,70,3
2026,0.508,0.0363,0.856,0.000517,0,0.27,0.17600000000000002,10,2
2027,0.586,0.642,0.893,0.8270000000000001,0,0.439,0.65,68,3
2028,0.436,0.9940000000000001,0.593,1.73e-06,0,0.0392,0.0583,6,2
2029,0.7859999999999999,0.00082,0.61,0.379,1,0.0558,0.228,60,3
2030,0.35600000000000004,0.00168,0.9840000000000001,0.000293,0,0.07200000000000001,0.602,14,2
2031,0.743,0.0,0.8370000000000001,0.0172,0,0.0649,0.263,68,3
2032,0.762,1.08e-06,0.861,0.139,1,0.0652,0.588,54,3
2033,0.682,0.7070000000000001,0.899,0.00361,0,0.042,0.11800000000000001,11,2
2034,0.57,0.0,0.645,0.134,0,0.0304,0.677,59,3
2035,0.527,7.38e-05,0.35100000000000003,0.852,0,0.0293,0.585,40,1
2036,0.815,0.000102,0.513,0.0145,0,0.244,0.17,70,3
2037,0.45299999999999996,0.0648,0.7559999999999999,0.00742,0,0.0472,0.0557,16,2
2038,0.63,0.0,0.496,0.38799999999999996,0,0.0329,0.387,69,3
2039,0.871,0.0,0.501,0.371,1,0.0466,0.848,70,3
2040,0.42200000000000004,0.0376,0.9590000000000001,0.00379,0,0.0431,0.245,9,2
2041,0.713,0.0,0.617,0.122,0,0.0887,0.682,74,3
2042,0.708,1.05e-06,0.672,0.111,0,0.0389,0.253,50,1
2043,0.7120000000000001,0.0,0.568,0.0947,1,0.0546,0.46,78,3
2044,0.7440000000000001,0.444,0.335,0.762,0,0.166,0.22899999999999998,18,1
2045,0.5489999999999999,8.1e-05,0.242,0.809,1,0.038,0.28600000000000003,69,3
2046,0.6829999999999999,0.9129999999999999,0.213,0.536,0,0.0442,0.262,20,1
2047,0.7609999999999999,0.0,0.517,0.114,1,0.0927,0.46,50,3
2048,0.452,0.0012,0.92,5.28e-06,0,0.0905,0.20600000000000002,10,2
2049,0.748,0.0,0.4920000000000001,0.151,0,0.0498,0.483,75,3
2050,0.441,0.9790000000000001,0.9540000000000001,4.27e-06,0,0.0976,0.441,14,2
2051,0.606,0.0,0.9,0.0101,0,0.11900000000000001,0.233,0,3
2052,0.4270000000000001,1.32e-06,0.609,0.000685,0,0.0315,0.14400000000000002,10,2
2053,0.8959999999999999,0.0,0.78,0.0828,1,0.20199999999999999,0.85,72,3
2054,0.537,0.40700000000000003,0.976,5.36e-05,0,0.272,0.187,22,2
2055,0.7070000000000001,0.0,0.67,0.0813,1,0.257,0.235,74,3
2056,0.387,9.54e-05,0.9229999999999999,7.52e-05,0,0.11,0.225,16,2
2057,0.43,0.0,0.7,0.0902,1,0.264,0.731,66,3
2058,0.669,0.0555,0.812,0.00198,0,0.0479,0.435,11,2
2059,0.624,0.0,0.672,0.0967,1,0.106,0.26,70,3
2060,0.752,0.105,0.847,0.0057799999999999995,0,0.0379,0.20600000000000002,38,2
2061,0.622,0.0,0.946,0.044000000000000004,1,0.0534,0.336,69,3
2062,0.439,0.995,0.9790000000000001,9.95e-06,0,0.0632,0.27699999999999997,8,2
2063,0.591,8.68e-06,0.815,0.168,0,0.0366,0.306,71,3
2064,0.484,0.857,0.9279999999999999,3.65e-05,0,0.298,0.7559999999999999,12,2
2065,0.868,0.0,0.449,0.107,1,0.0694,0.746,70,3
2066,0.63,0.701,0.919,0.00449,0,0.0403,0.127,8,2
2067,0.625,4.54e-06,0.682,0.384,1,0.126,0.384,60,3
2068,0.7190000000000001,1.88e-05,0.46299999999999997,0.684,0,0.0299,0.755,40,1
2069,0.499,0.0,0.462,0.8009999999999999,1,0.0312,0.599,70,3
2070,0.532,0.873,0.948,3.82e-05,0,0.037000000000000005,0.486,0,1
2071,0.897,0.000364,0.767,0.0679,1,0.0959,0.675,61,3
2072,0.904,9.7e-05,0.8540000000000001,0.0175,1,0.179,0.35100000000000003,75,3
2073,0.494,0.12300000000000001,0.897,0.000516,0,0.145,0.0534,19,2
2074,0.612,0.0,0.561,0.0601,1,0.0851,0.39299999999999996,54,3
2075,0.45,0.795,0.95,0.00023700000000000001,0,0.13699999999999998,0.475,10,2
2076,0.8390000000000001,0.0,0.6829999999999999,0.006670000000000001,1,0.165,0.522,70,3
2077,0.493,0.0308,0.973,0.000125,0,0.0751,0.231,13,2
2078,0.547,0.0,0.638,0.6970000000000001,0,0.124,0.8759999999999999,69,3
2079,0.478,0.5660000000000001,0.885,0.0669,0,0.0319,0.214,16,2
2080,0.672,0.0,0.855,0.021,0,0.0397,0.6459999999999999,58,3
2081,0.40399999999999997,0.23199999999999998,0.895,3.9e-05,0,0.0545,0.0732,22,2
2082,0.6859999999999999,0.0023,0.662,0.467,1,0.0413,0.706,61,3
2083,0.431,0.09699999999999999,0.898,7.879999999999999e-05,0,0.161,0.252,10,2
2084,0.7390000000000001,0.0,0.516,0.67,1,0.0539,0.434,70,3
2085,0.473,0.0,0.741,9.25e-05,0,0.0433,0.302,10,2
2086,0.528,9.6e-05,0.7490000000000001,0.00488,1,0.0479,0.7290000000000001,71,3
2087,0.532,0.8190000000000001,0.7879999999999999,0.147,0,0.0455,0.0367,18,2
2088,0.512,0.0011,0.483,0.0030399999999999997,0,0.0298,0.3670000000000001,67,3
2089,0.804,0.8859999999999999,0.0977,0.45899999999999996,0,0.0483,0.46,18,1
2090,0.7979999999999999,1.34e-05,0.649,0.0746,1,0.306,0.5660000000000001,78,3
2091,0.723,0.903,0.245,0.155,0,0.0829,0.268,18,1
2092,0.643,0.0,0.727,0.0439,1,0.0389,0.295,54,3
2093,0.662,0.8640000000000001,0.324,0.312,0,0.0645,0.0393,23,1
2094,0.595,0.0,0.528,0.08199999999999999,1,0.0935,0.515,74,3
2095,0.757,0.94,0.336,0.7859999999999999,0,0.08800000000000001,0.0933,18,1
2096,0.5820000000000001,0.0,0.693,0.114,0,0.0465,0.341,70,3
2097,0.456,0.0192,0.995,0.00336,0,0.0574,0.0967,11,2
2098,0.574,0.0,0.8909999999999999,0.0847,0,0.157,0.7070000000000001,2,3
2099,0.603,0.456,0.95,0.00417,0,0.064,0.418,25,2
2100,0.649,0.000532,0.64,0.209,0,0.0352,0.42,69,3
2101,0.8540000000000001,0.0,0.525,0.8190000000000001,0,0.214,0.63,86,3
2102,0.591,0.0,0.32299999999999995,0.268,1,0.0423,0.384,12,1
2103,0.693,4.73e-05,0.5489999999999999,0.505,0,0.0577,0.473,54,3
2104,0.6459999999999999,0.856,0.818,0.00196,0,0.0329,0.423,10,2
2105,0.795,0.0,0.642,0.0509,0,0.0288,0.669,69,3
2106,0.628,0.932,0.883,0.000975,0,0.0363,0.14300000000000002,10,2
2107,0.46399999999999997,0.28,0.45899999999999996,0.365,1,0.0314,0.0786,60,3
2108,0.5710000000000001,0.212,0.965,0.396,0,0.0465,0.33899999999999997,23,2
2109,0.636,7.97e-06,0.6559999999999999,0.451,1,0.0676,0.439,54,3
2110,0.684,0.888,0.97,0.0404,0,0.044000000000000004,0.581,22,2
2111,0.72,0.0,0.706,0.0684,0,0.0473,0.62,78,3
2112,0.39,6.0599999999999996e-05,0.467,0.000868,0,0.0355,0.27699999999999997,13,1
2113,0.456,0.0,0.263,0.8059999999999999,0,0.0332,0.111,61,3
2114,0.664,0.0,0.285,0.86,0,0.0341,0.256,57,2
2115,0.653,7.730000000000001e-05,0.452,0.838,0,0.055,0.45,61,3
2116,0.616,0.9279999999999999,0.0154,0.996,0,0.0517,0.35,16,1
2117,0.7829999999999999,0.0,0.586,0.159,1,0.204,0.312,58,3
2118,0.516,0.00075,0.8859999999999999,0.002,0,0.0619,0.102,26,2
2119,0.866,0.0,0.563,0.185,1,0.10800000000000001,0.307,82,3
2120,0.568,0.884,0.8690000000000001,0.000294,0,0.0432,0.231,13,2
2121,0.519,0.0,0.552,0.18,0,0.0259,0.331,41,3
2122,0.45799999999999996,0.937,0.14300000000000002,0.988,0,0.0403,0.295,16,2
2123,0.7390000000000001,1.93e-06,0.616,0.252,1,0.0338,0.654,78,3
2124,0.585,0.8170000000000001,0.33,0.07200000000000001,0,0.0409,0.5710000000000001,17,1
2125,0.557,0.0,0.585,0.036000000000000004,0,0.0431,0.305,62,3
2126,0.581,0.8859999999999999,0.256,0.7979999999999999,0,0.0291,0.285,19,1
2127,0.451,0.0,0.462,0.527,0,0.0782,0.5329999999999999,73,3
2128,0.335,0.973,0.9279999999999999,0.00010400000000000001,0,0.0492,0.21899999999999997,13,1
2129,0.659,0.0,0.701,0.0882,0,0.16399999999999998,0.623,68,3
2130,0.38,0.93,0.985,3.35e-05,0,0.11900000000000001,0.192,13,2
2131,0.581,3.01e-06,0.674,0.00187,0,0.033,0.488,65,3
2132,0.441,0.0151,0.743,5.23e-06,0,0.0349,0.373,11,1
2133,0.58,0.0,0.586,0.344,0,0.0357,0.507,69,3
2134,0.486,0.8370000000000001,0.958,0.000654,0,0.0445,0.292,26,2
2135,0.688,0.0,0.716,0.0969,1,0.0385,0.373,75,3
2136,0.4270000000000001,0.0,0.8370000000000001,0.00798,0,0.0551,0.22,14,2
2137,0.895,7.61e-06,0.7390000000000001,0.0183,1,0.28300000000000003,0.763,68,3
2138,0.591,0.36200000000000004,0.846,7.56e-05,0,0.0307,0.308,11,2
2139,0.892,0.0,0.45799999999999996,0.00399,1,0.4,0.511,75,3
2140,0.37,0.884,0.91,9.429999999999999e-05,0,0.0799,0.19899999999999998,16,2
2141,0.633,0.0,0.732,0.000475,0,0.0351,0.515,72,3
2142,0.56,0.0883,0.912,0.00809,0,0.0523,0.445,12,2
2143,0.792,0.0,0.7929999999999999,0.0872,1,0.0841,0.775,73,3
2144,0.46799999999999997,0.0010400000000000001,0.955,0.0014199999999999998,0,0.0492,0.363,11,1
2145,0.6859999999999999,7.75e-06,0.526,0.0815,0,0.0374,0.3720000000000001,70,3
2146,0.244,3.76e-05,0.204,0.9209999999999999,0,0.03,0.129,39,1
2147,0.639,0.0,0.943,0.0462,0,0.136,0.639,17,1
2148,0.667,0.605,0.9790000000000001,0.0016,0,0.0575,0.963,9,1
2149,0.659,0.0,0.9009999999999999,0.0478,0,0.0358,0.7040000000000001,17,1
2150,0.7290000000000001,0.0026,0.889,0.0126,0,0.322,0.521,9,1
2151,0.78,0.0,0.856,0.11599999999999999,0,0.0405,0.7120000000000001,17,1
2152,0.5770000000000001,0.578,0.879,0.000341,0,0.0344,0.958,9,1
2153,0.659,0.0,0.9009999999999999,0.0478,0,0.0358,0.7040000000000001,17,1
2154,0.7040000000000001,0.0231,0.77,0.0253,0,0.172,0.515,9,1
2155,0.899,0.0,0.626,0.076,0,0.292,0.873,17,1
2156,0.701,0.00557,0.917,0.136,0,0.154,0.8959999999999999,9,1
2157,0.736,6.4e-05,0.878,0.0682,0,0.0428,0.662,17,1
2158,0.6509999999999999,0.00535,0.7759999999999999,0.0011300000000000001,0,0.0586,0.941,9,1
2159,0.722,0.0,0.79,0.107,0,0.258,0.7859999999999999,17,1
2160,0.7829999999999999,0.16399999999999998,0.536,0.00592,0,0.153,0.7140000000000001,9,1
2161,0.737,1.94e-06,0.86,0.11,0,0.0594,0.6559999999999999,17,1
2162,0.742,0.006679999999999999,0.87,0.0209,0,0.11699999999999999,0.802,9,1
2163,0.6859999999999999,0.0,0.8590000000000001,0.11800000000000001,0,0.0553,0.8909999999999999,17,1
2164,0.6940000000000001,0.0442,0.965,0.0475,0,0.142,0.89,9,1
2165,0.7829999999999999,0.0,0.84,0.174,0,0.051,0.838,17,1
2166,0.527,0.9009999999999999,0.951,0.00744,0,0.0492,0.9179999999999999,9,1
2167,0.768,0.0256,0.894,0.312,0,0.0415,0.737,17,1
2168,0.59,0.0228,0.9420000000000001,0.0139,0,0.0701,0.943,9,1
2169,0.805,0.00329,0.878,0.0754,0,0.0864,0.922,17,1
2170,0.7909999999999999,0.0004730000000000001,0.785,0.00185,0,0.166,0.953,9,1
2171,0.7829999999999999,0.0,0.84,0.174,0,0.051,0.838,17,1
2172,0.687,0.0,0.8340000000000001,0.00777,0,0.0889,0.872,9,1
2173,0.78,0.0,0.856,0.11599999999999999,0,0.0405,0.7120000000000001,17,1
2174,0.633,0.000336,0.9259999999999999,0.00285,0,0.0653,0.585,9,1
2175,0.687,5.83e-06,0.8059999999999999,0.0358,1,0.0549,0.534,17,1
2176,0.682,0.00014,0.8390000000000001,0.0218,0,0.0533,0.705,9,1
2177,0.655,6.97e-06,0.879,0.0321,1,0.235,0.657,17,1
2178,0.746,0.000212,0.9079999999999999,0.0146,0,0.318,0.81,9,1
2179,0.73,0.0,0.9390000000000001,0.0347,0,0.0532,0.9390000000000001,17,1
2180,0.67,0.000279,0.907,0.0567,0,0.13,0.765,9,1
2181,0.687,5.83e-06,0.8059999999999999,0.0358,1,0.0549,0.534,17,1
2182,0.8220000000000001,5.25e-06,0.375,0.0264,0,0.254,0.792,9,1
2183,0.899,0.0,0.626,0.076,0,0.292,0.873,17,1
2184,0.593,0.00126,0.898,0.0882,0,0.14800000000000002,0.726,9,1
2185,0.687,5.83e-06,0.8059999999999999,0.0358,1,0.0549,0.534,17,1
